customer_key,score_date,personalized_deadline,personalized_window_days,estimated_margin_next_180d,contact_eligible,churn_probability,value_at_risk,risk_rank,value_at_risk_rank
b13e27b49a5b6fbfbbea89fe,2026-06-30,2026-07-26,63.0,176.953125,True,0.23225718124563155,41.098634025105895,926.0,401.0
a775a384ae15e1c0bc39449f,2026-06-30,2026-07-05,20.0,85.6575,True,0.47701974514950973,40.86031882014413,368.0,402.0
e077c6ad2d041b5f935d1651,2026-06-30,2026-07-19,52.0,117.03033707865171,True,0.34858072834532167,40.79452013737492,653.0,403.0
8a2aaf95b6a83123ef8143d4,2026-06-30,2026-07-11,29.0,116.30106382978724,True,0.350185418986493,40.726936765808915,646.0,404.0
6e35b7540c4966d41ea43555,2026-06-30,2026-07-03,47.0,62.43896103896104,True,0.6500012182180943,40.58540073959681,97.0,405.0
6820f1e97e0595700cddafa1,2026-06-30,2026-07-17,43.0,84.8736,True,0.47811735359767954,40.579541022308014,367.0,406.0
0141d65f48f8327ab208194a,2026-06-30,2026-08-11,78.0,87.40312499999999,True,0.46178358579171813,40.36132847190176,395.0,407.0
3ed128ee01fe13d3c8e52d34,2026-06-30,2026-07-16,43.0,98.96625,True,0.407683960989147,40.34695280424217,509.0,408.0
ef90f844241b783f26705e59,2026-06-30,2026-07-01,38.0,62.57419354838709,True,0.6422745440406151,40.18981162999952,112.0,409.0
53c84145d527adbba2d62eec,2026-06-30,2026-07-10,28.0,103.4049689440994,True,0.38662200569903676,39.97863649241432,559.0,410.0
4a29c06a6acfcd0cc43ac052,2026-06-30,2026-07-07,27.0,59.14285714285714,True,0.6744518850232145,39.889011485658685,84.0,411.0
b1753be2f907aab8471c3b50,2026-06-30,2026-07-14,58.0,77.13461538461539,True,0.5167883255412032,39.86226872588012,297.0,412.0
e2b04286f543a0ab303b870e,2026-06-30,2026-07-17,32.0,148.806,True,0.26720964147869514,39.762397909878715,866.0,413.0
4b83d82a9648335589c85db9,2026-06-30,2026-07-17,46.0,97.31647058823529,True,0.4074512204370978,39.6517147098074,512.0,414.0
3a34ae5b24ab7cc57a902401,2026-06-30,2026-07-11,36.0,85.10896551724137,True,0.46518241558652806,39.59119416738086,386.0,415.0
d075a3e997e5243fdaf247a1,2026-06-30,2026-07-07,45.0,68.01617647058823,True,0.5812743475329726,39.536058599628696,194.0,416.0
c40e887756aefce62edf173c,2026-06-30,2026-07-06,45.0,66.83571428571429,True,0.5910998893326727,39.50658331775585,184.0,417.0
ffce555b7635ad737098d611,2026-06-30,2026-07-15,55.0,96.11052631578947,True,0.4105995636685664,39.46294016921943,503.0,418.0
7997c3b76efdfda870a3d05a,2026-06-30,2026-07-15,49.0,87.92068965517241,True,0.4469528488185417,39.29640271147019,420.0,419.0
3b38bdfccb1646f2e745b340,2026-06-30,2026-07-25,59.0,115.24615384615383,True,0.3402322285340968,39.21045575306029,673.0,420.0
1b04c1827d2143587c5dbf62,2026-06-30,2026-07-15,55.0,77.83846153846154,True,0.5035159485399182,39.192906794426406,322.0,421.0
9956d2be7b6692b8c7bce4b0,2026-06-30,2026-07-03,55.0,44.27608695652174,True,0.8841151419459446,39.1451589043762,1.0,422.0
48fc27101f950b5f21400f58,2026-06-30,2026-07-15,37.0,98.95164179104479,True,0.393359591484554,38.9235773916513,544.0,423.0
a0a47b854a4283fd41e32f7b,2026-06-30,2026-07-07,33.0,78.18428571428572,True,0.4976810325136202,38.910836040625604,330.0,424.0
249f47f10d461fe0dc69ac08,2026-06-30,2026-07-04,11.0,116.97777777777779,True,0.32990542873252565,38.591603929955895,699.0,425.0
e5d791ef4bc6f2d19ba24738,2026-06-30,2026-07-18,41.0,106.848,True,0.3598711616555824,38.45151388057567,627.0,426.0
fee2820c7cc32c93f759e174,2026-06-30,2026-07-06,45.0,64.68088235294118,True,0.5936863051551251,38.40015405829099,181.0,427.0
f79425f301826c6e18d58835,2026-06-30,2026-07-13,27.0,106.340625,True,0.3595877865527056,38.23878996438131,628.0,428.0
d61b4beb4b90e0b140bcae68,2026-06-30,2026-07-03,20.0,70.17428571428572,True,0.5429555714982647,38.10151940448251,263.0,429.0
881afe48dcf1077ac7170f31,2026-06-30,2026-07-16,39.0,171.0105263157895,True,0.22254784174161607,38.05802354667679,942.0,430.0
b107abf88afce74c04e60983,2026-06-30,2026-07-10,21.0,169.8342857142857,True,0.223976980678704,38.03897053001006,940.0,431.0
ff1606b8d02902831cee1a93,2026-06-30,2026-07-12,34.0,90.28800000000001,True,0.42094544535870243,38.00632237054653,477.0,432.0
ce475faf65e00841ecd44ec9,2026-06-30,2026-07-02,48.0,68.61081081081082,True,0.5532512669080618,37.959018004670426,235.0,433.0
812952dabaea4307d5af1bfe,2026-06-30,2026-07-17,55.0,109.92717391304349,True,0.34467054140920345,37.88865854819237,663.0,434.0
26d1eb1a4274612eb71882de,2026-06-30,2026-07-31,71.0,108.29142857142857,True,0.34874685162672897,37.766294772446514,652.0,435.0
d1fff76446573a52707f41d5,2026-06-30,2026-07-12,25.0,97.06829268292684,True,0.3890061842354287,37.76016614683316,553.0,436.0
c7aac2c2f771a50587ca09f2,2026-06-30,2026-07-09,67.0,131.77358490566039,True,0.28598692435888096,37.68552225891367,815.0,437.0
9985de01ebdf9d49a3eaffb3,2026-06-30,2026-07-02,22.0,48.553846153846145,True,0.7754571805535048,37.65142864349016,19.0,438.0
fe81b473c2952e17363e1b3b,2026-06-30,2026-07-24,47.0,92.59373493975903,True,0.4062389930571458,37.61518564532797,515.0,439.0
5d32ffd7a8ea083f50d64a26,2026-06-30,2026-07-17,32.0,139.022102425876,True,0.2695147017752231,37.468500475474485,858.0,440.0
c9575f653511a8c64cf470f1,2026-06-30,2026-07-04,82.0,82.78860759493672,True,0.45130112612256457,37.36259183771404,410.0,441.0
3a75bb0c7cf02ae26cb79e6e,2026-06-30,2026-07-30,65.0,90.49354838709677,True,0.41271946203805576,37.34844860823735,499.0,442.0
ce287d00a9fc79b5cdd9e217,2026-06-30,2026-07-12,53.0,98.46428571428571,True,0.37911777616274756,37.32956103145339,584.0,443.0
db2ea1159fc90366a7a088e0,2026-06-30,2026-07-10,38.0,68.16,True,0.5474427926754427,37.31370074875817,252.0,444.0
2057a71937a9eaeaf3856834,2026-06-30,2026-07-09,24.0,127.70454545454544,True,0.2917489202266373,37.25766324439715,801.0,445.0
1f6c70725243d2935971f6a2,2026-06-30,2026-07-17,51.0,78.15555555555557,True,0.4766640370185455,37.253942626538326,370.0,446.0
60f980e02e265ed2b7976fbf,2026-06-30,2026-07-03,39.0,55.56375,True,0.6695451960803754,37.20244188871096,88.0,447.0
11fd50024d8a6b61bdfa926d,2026-06-30,2026-07-11,29.0,122.4,True,0.30374895939301233,37.17887262970471,771.0,448.0
fbec245a4e01e92598b152fa,2026-06-30,2026-07-10,21.0,115.99411764705881,True,0.32011060437375566,37.130947103800516,736.0,449.0
01156539fc5e9a7ca1b2019d,2026-06-30,2026-07-06,39.0,60.125,True,0.6157573648549226,37.022411561902224,147.0,450.0
8a536c7c9896389158e3e34b,2026-06-30,2026-07-29,71.0,104.80373831775701,True,0.35230118575197183,36.92248128058516,641.0,451.0
755c60225f143948aa39cf1c,2026-06-30,2026-07-15,44.0,88.6572972972973,True,0.41454234255214556,36.75220370596363,493.0,452.0
320a405abf865ea2bb2cf28b,2026-06-30,2026-07-10,35.0,84.20338983050847,True,0.4364476109008224,36.75036832127603,442.0,453.0
54e7d39ac32d6da1b3516c91,2026-06-30,2026-07-15,38.0,160.38947368421051,True,0.2287567059379067,36.69016766711457,934.0,454.0
cfa8a401b32aa68a9be7f3a9,2026-06-30,2026-07-13,30.0,68.90357142857144,True,0.5303286897558903,36.54154075521569,281.0,455.0
444edec1fbcf3a523f3b7abf,2026-06-30,2026-07-20,64.0,79.06229508196722,True,0.45854769944703283,36.25383352283853,398.0,456.0
545afef09b91fb4705e0bd0e,2026-06-30,2026-08-06,92.0,109.37647058823529,True,0.3306528236279178,36.165638838455905,697.0,457.0
44f1f44d1261db33baa27287,2026-06-30,2026-08-03,73.0,61.63165467625899,True,0.5862938050849518,36.134257333825644,189.0,458.0
4a4c7690b63d71c9e98bbe32,2026-06-30,2026-07-15,29.0,153.424584717608,True,0.2345531540439955,35.98622025340515,921.0,459.0
36421667f9997af215c62ea0,2026-06-30,2026-07-24,55.0,66.12815533980583,True,0.5403015478066636,35.729144683696575,270.0,460.0
68a78c8bed986e124fdb05f7,2026-06-30,2026-08-14,93.0,106.520245398773,True,0.3347693514130159,35.65971346450253,692.0,461.0
320a08e8864eba3f6b10718b,2026-06-30,2026-07-13,40.0,77.80173913043478,True,0.45628373931538835,35.499668455675156,401.0,462.0
156bd60192324b5822e4bfc0,2026-06-30,2026-07-15,52.0,85.49333333333334,True,0.4147607172680527,35.45927625497006,492.0,463.0
4d644a694a4df1d7334c40bb,2026-06-30,2026-07-08,47.0,62.068235294117656,True,0.5704882924373766,35.409201567542496,213.0,464.0
e361cd47510bfe7d4c779122,2026-06-30,2026-07-18,48.0,70.28999999999999,True,0.5035484475020333,35.39442037491792,321.0,465.0
def12ec5e730a3b349646b44,2026-06-30,2026-07-06,29.0,59.226822157434405,True,0.5958869936560801,35.2924929991969,176.0,466.0
860d40e4d2d7dd34438969cd,2026-06-30,2026-07-08,27.0,63.385714285714286,True,0.5502301555227656,34.87673142935015,242.0,467.0
471dbe47385ca8b1d33e3289,2026-06-30,2026-07-26,47.0,129.972,True,0.26800219029405214,34.83278067689855,863.0,468.0
5345b173c5cac7d778d8fce7,2026-06-30,2026-07-04,20.0,55.001250000000006,True,0.631961331495338,34.75866318390796,127.0,469.0
3a8c4b7c32077d624f7610e4,2026-06-30,2026-07-20,53.0,91.82168674698795,True,0.3768567219122434,34.60361986792276,590.0,470.0
032530af0549fd5cedb524be,2026-06-30,2026-07-08,25.0,62.31999999999999,True,0.5550689471055038,34.59189678361499,229.0,471.0
5955baac9e4f9dfcd6c76765,2026-06-30,2026-07-17,42.0,83.31044776119403,True,0.4143261870520655,34.51770016249581,494.0,472.0
9f6a131e9388c1439f7d2901,2026-06-30,2026-07-09,35.0,60.28500000000001,True,0.5721763456027721,34.49365099466312,210.0,473.0
1832c613fdce0efa065294de,2026-06-30,2026-07-18,37.0,106.7820895522388,True,0.3223865761763778,34.42511224770563,725.0,474.0
3e565f0d396f61e48113848e,2026-06-30,2026-07-26,56.0,105.61304347826085,True,0.32540483308736046,34.36699478489162,715.0,475.0
b274cd7f79ef30dc3b0e2d7a,2026-06-30,2026-07-21,44.0,93.15243243243243,True,0.3688716721205231,34.361293513445396,606.0,476.0
45ceee82eab291a9afd16ef5,2026-06-30,2026-07-20,51.0,83.36629213483145,True,0.4110514521509991,34.26783544246688,501.0,477.0
b86a6428fb93730dcbe29fbe,2026-06-30,2026-07-15,57.0,44.46382978723404,True,0.76969585784101,34.223625610981756,21.0,478.0
90bddbcfd54f2ec8a0ce5b5e,2026-06-30,2026-07-05,29.0,67.48636363636363,True,0.5064115907768882,34.17587676483845,314.0,479.0
55e57804386df15ec166fc6b,2026-06-30,2026-07-05,46.0,45.356962025316456,True,0.7533111314571002,34.167904382747864,27.0,480.0
13762a9ae3f0371b2bf6b417,2026-06-30,2026-07-13,38.0,66.24,True,0.5155277966124465,34.148561247608455,299.0,481.0
95b6254f86208a0d80cb2cf6,2026-06-30,2026-07-21,39.0,161.04375000000002,True,0.21197354569948818,34.137014700241956,962.0,482.0
98d3af4791354fe417492cee,2026-06-30,2026-07-09,47.0,62.20125000000001,True,0.5481256276725778,34.094099198268935,248.0,483.0
df458b265cd30d52118323b9,2026-06-30,2026-08-06,71.0,57.89268292682927,True,0.5850501325510704,33.87012182007856,191.0,484.0
40a016c36d27d3a6b89fb130,2026-06-30,2026-07-09,80.0,56.925,True,0.5943941207554873,33.835885324006114,180.0,485.0
0664b8d3d9432d21fa598d01,2026-06-30,2026-07-30,84.0,69.79999999999998,True,0.48449180009904147,33.817527646913085,354.0,486.0
5aa7657539feff9d29d64aba,2026-06-30,2026-07-24,45.0,106.41176470588236,True,0.3161548721982204,33.64259787097534,744.0,487.0
ae643ad75d598569fd82f64d,2026-06-30,2026-07-09,46.0,58.575,True,0.5735830677063956,33.59762819090212,209.0,488.0
4629e1e41e37714bddbf3412,2026-06-30,2026-08-04,73.0,92.82239999999999,True,0.3612808883551625,33.534959131258226,621.0,489.0
c6c4f89d933a5a19f4da2372,2026-06-30,2026-07-15,48.0,82.25064935064935,True,0.4065737182741703,33.44095233695848,514.0,490.0
3f551a9f10dc44301a0d4af6,2026-06-30,2026-07-03,35.0,44.78857142857142,True,0.7466069844943949,33.439460254097526,29.0,491.0
c7a8f7ac7288f8f1ea8fa5cb,2026-06-30,2026-07-07,46.0,61.06829268292684,True,0.5467273037937564,33.38770300582458,253.0,492.0
28dea5fede139f66aa9e1377,2026-06-30,2026-07-22,60.0,57.43928571428572,True,0.5810168373559611,33.373192125699724,195.0,493.0
548c9d17899c38a946e2b08c,2026-06-30,2026-07-10,33.0,94.68907563025209,True,0.35244229072934885,33.37243472217061,640.0,494.0
9a668daacd61c170d7136104,2026-06-30,2026-07-06,18.0,109.06813186813189,True,0.3057404305268395,33.34653759412075,765.0,495.0
d02a31122e88078219a1e6c4,2026-06-30,2026-07-19,42.0,45.488,True,0.7326564787577878,33.32707790573425,39.0,496.0
ac3f5556ee45a68cd434c004,2026-06-30,2026-08-14,88.0,78.72156862745099,True,0.4228953976581173,33.29098906897666,473.0,497.0
513893b1586ea066ee3aae6b,2026-06-30,2026-07-10,20.0,123.62625000000001,True,0.26898068212050685,33.253073053000314,860.0,498.0
9a31d8c091d6600d68037856,2026-06-30,2026-07-15,57.0,73.80594059405941,True,0.44667332617827943,32.967144976865015,422.0,499.0
172d086478aee5439636c2db,2026-06-30,2026-07-12,28.0,118.14,True,0.27866045132061634,32.92094571901762,832.0,500.0
180c643a79b1ad3b1288e86b,2026-06-30,2026-08-20,88.0,75.23731343283582,True,0.43589624405386224,32.79566233807633,444.0,501.0
bb3438d6262f3ddd16b24a69,2026-06-30,2026-07-13,44.0,82.92821917808219,True,0.39387142121488516,32.663055546490725,542.0,502.0
d4459e8996d0df5ab0a52f88,2026-06-30,2026-07-11,42.0,45.55479452054795,True,0.7110976311927115,32.39390647303236,53.0,503.0
a3abf04ecf9663b99ec43af1,2026-06-30,2026-07-29,78.0,83.73913043478261,True,0.38675424100494077,32.38646383371808,558.0,504.0
21142792f16cfbe08c498120,2026-06-30,2026-07-26,64.0,109.75636363636364,True,0.2948901574238053,32.366071350991696,795.0,505.0
e9d8d151fcda77d813297db9,2026-06-30,2026-08-10,91.0,80.23216783216783,True,0.40306984132194745,32.339167157027745,519.0,506.0
c06c6272fac55b73aa3d540c,2026-06-30,2026-08-07,78.0,74.2468085106383,True,0.43537081053504684,32.32489320091701,445.0,507.0
83e2cb0d2bf9adc82b4962b0,2026-06-30,2026-07-12,56.0,46.77525773195877,True,0.6910257046043866,32.32290543227859,72.0,508.0
655ff3d01343a5636220b807,2026-06-30,2026-07-21,79.0,58.334399999999995,True,0.553384890323922,32.281375546111796,234.0,509.0
e34e1645c52d4e5a47ece7ee,2026-06-30,2026-07-14,67.0,83.49026548672566,True,0.38547719513912526,32.18359336124392,564.0,510.0
160d4b3e508691171c4401d3,2026-06-30,2026-07-19,63.0,54.79646017699115,True,0.5865397260299628,32.14030073962416,186.0,511.0
eaaffe2c7944782391e7abbb,2026-06-30,2026-07-05,71.0,56.21896551724137,True,0.571383519122251,32.12259035865386,211.0,512.0
73c3ef916fd110efa9bcf48e,2026-06-30,2026-07-20,65.0,68.45357142857144,True,0.4644601610160374,31.793956807837105,388.0,513.0
6d1d561cdfdefe0a35b5f320,2026-06-30,2026-07-25,54.0,113.11875,True,0.2796585405347893,31.634624532119698,830.0,514.0
15ed40db6768ed37e9cbde80,2026-06-30,2026-07-06,12.0,171.87631578947367,True,0.18322664417552686,31.492320555358383,1013.0,515.0
d6c55670cb58056a210e8b60,2026-06-30,2026-07-04,99.0,40.29545454545455,True,0.7751238408655033,31.233967496694035,20.0,516.0
59832986790947ff8c4a99f1,2026-06-30,2026-07-22,46.0,117.48315789473683,True,0.26574349118451707,31.220384534329224,873.0,517.0
a28de22007d3eeafade88c41,2026-06-30,2026-07-12,43.0,62.65822784810127,True,0.49340311548281884,30.915764830885486,340.0,518.0
946f4ff909973f3a25dc9907,2026-06-30,2026-07-02,77.0,71.12727272727271,True,0.43149806526012524,30.691280569047446,453.0,519.0
5595dc4381930a7e8fc23b58,2026-06-30,2026-07-11,19.0,176.2448275862069,True,0.173287321644897,30.540994126180447,1025.0,520.0
0f68c2ed811b2686c40d0316,2026-06-30,2026-07-09,37.0,67.33548387096774,True,0.4524419392125147,30.465396900393646,408.0,521.0
99f50b99e63250103973c977,2026-06-30,2026-07-13,36.0,58.98305084745762,True,0.5150256716109797,30.377785376376423,300.0,522.0
804096add0e56f452253731c,2026-06-30,2026-07-22,47.0,55.875,True,0.543665521268874,30.377311000898334,262.0,523.0
28a224b6b4805c6f85bc2603,2026-06-30,2026-07-23,84.0,106.58102189781022,True,0.2836181852028359,30.228316007720643,822.0,524.0
7c2243edcdf220d556121f0c,2026-06-30,2026-07-06,21.0,52.20540540540541,True,0.5780900899061523,30.179427504397943,200.0,525.0
7feccd4c3d876b12ede37deb,2026-06-30,2026-07-08,29.0,51.78122448979592,True,0.5816883652633048,30.120535824801593,193.0,526.0
0091b4832b3d4aaa6f02d8a5,2026-06-30,2026-08-03,78.0,76.08169014084507,True,0.39503263669858724,30.054750660822936,539.0,527.0
ba01fc1640c8d934a6f4a36a,2026-06-30,2026-07-13,23.0,112.32500000000002,True,0.2671673340594133,30.009570798223603,867.0,528.0
e84e351271d71b7655c2507d,2026-06-30,2026-07-06,71.0,72.06101694915253,True,0.41600212888659194,29.977536460580236,488.0,529.0
f2aa6673c0dd09f15ab54635,2026-06-30,2026-07-17,34.0,104.10508474576271,True,0.2878470788178075,29.96634453414809,812.0,530.0
d8b5e9713a288b7f26159ce4,2026-06-30,2026-07-12,25.0,147.83333333333331,True,0.20228806775751915,29.904919350153243,981.0,531.0
a00d0e2d68c72b7d45dc7c7a,2026-06-30,2026-07-02,60.0,53.96603773584906,True,0.5514075675783664,29.757281599766863,239.0,532.0
d13db67309f9a890f7071614,2026-06-30,2026-08-07,90.0,89.22857142857143,True,0.33346623497468464,29.754715766455433,693.0,533.0
a09830f79c4d99071a11b8f2,2026-06-30,2026-07-16,56.0,67.34845360824742,True,0.4408423802328467,29.69005259366125,432.0,534.0
d88ba36365942ba92ccb66b6,2026-06-30,2026-07-10,48.0,72.94736842105262,True,0.40577394340634687,29.60014134532614,516.0,535.0
0c0fa86ace39591d03e41382,2026-06-30,2026-08-12,96.0,76.98913043478261,True,0.382913173048393,29.480152225019214,572.0,536.0
b41f26d46b08e804aca30884,2026-06-30,2026-07-25,57.0,78.91485148514852,True,0.37335001729587,29.462861166881208,602.0,537.0
5bf1bf34227163bc104440c9,2026-06-30,2026-07-07,71.0,65.88907563025211,True,0.4469157901915141,29.446868300282556,421.0,538.0
fbf3c9bd3a1831498b02ce17,2026-06-30,2026-07-21,57.0,70.81224489795919,True,0.4157657134534434,29.44130352123996,490.0,539.0
b98133b7bdf4153206f066b7,2026-06-30,2026-07-02,17.0,41.15,True,0.7149542814824551,29.420368683003026,48.0,540.0
9a59b5ba2739e210e47933ca,2026-06-30,2026-08-02,95.0,50.48888888888889,True,0.5807260082169575,29.320210903753942,197.0,541.0
144adf35970cfbac27c1a85f,2026-06-30,2026-07-14,52.0,61.51034482758621,True,0.4748841699517383,29.21028904689348,373.0,542.0
7a0176076e2d95ff7311389f,2026-06-30,2026-07-09,19.0,87.54117647058823,True,0.33269724910068205,29.12470859480206,694.0,543.0
b2ce2c8c9126b4519dc6b620,2026-06-30,2026-07-20,47.0,90.34615384615384,True,0.32008439236373215,28.918393756246413,737.0,544.0
e04aa3b80c3aecf9d4702ad8,2026-06-30,2026-07-15,31.0,135.92795031055903,True,0.211775254113288,28.78617621811702,963.0,545.0
41c8ef3a6615965813d7ca6d,2026-06-30,2026-07-27,74.0,74.92835820895523,True,0.38098079505629284,28.54626548271047,578.0,546.0
04c746a513922bbc791a82c3,2026-06-30,2026-07-10,27.0,63.57333333333332,True,0.4474120040385732,28.443472470078888,418.0,547.0
e0809366ac4091e2d8df2ca2,2026-06-30,2026-07-11,39.0,80.0,True,0.3550890411771908,28.407123294175264,634.0,548.0
4a5ce8e48ce027ef7dd68c6d,2026-06-30,2026-07-15,37.0,74.42181818181818,True,0.3812257166498856,28.37151097075112,575.0,549.0
2cc7fc4662f6bcda08330acb,2026-06-30,2026-07-31,61.0,51.333333333333336,True,0.5521183187120516,28.342073693885318,238.0,550.0
d9f8d5b5b8fb260599cdec96,2026-06-30,2026-07-19,38.0,67.58823529411764,True,0.4163388794481546,28.139610146231153,487.0,551.0
c6c5e5e429e7667791733f62,2026-06-30,2026-07-28,51.0,76.02962962962964,True,0.36838698336627584,28.008325905714486,608.0,552.0
fa3e12265951bb875f68e695,2026-06-30,2026-07-14,29.0,117.99878048780491,True,0.23563692419867124,27.80486969334053,916.0,553.0
b5a7b3d4b6f6a054480abbd1,2026-06-30,2026-08-02,78.0,66.50322580645161,True,0.4179520255137047,27.79515792900173,482.0,554.0
84a59ad010e75381c351637e,2026-06-30,2026-07-11,80.0,56.61486486486486,True,0.4906305558237745,27.776982616536532,343.0,555.0
e67dbb01308333e5f414b097,2026-06-30,2026-07-12,33.0,68.22,True,0.40708025249655133,27.771014825314733,513.0,556.0
5d3b87d5d0b53d931cd2744c,2026-06-30,2026-07-14,47.0,43.57058823529412,True,0.6336239474583503,27.607368110729414,123.0,557.0
02f4e954ebed6639de74bed1,2026-06-30,2026-08-02,62.0,75.13469387755102,True,0.36554540785896517,27.46514231782788,614.0,558.0
e4098ac52c1911b9111ccd7d,2026-06-30,2026-07-23,68.0,101.35636363636364,True,0.27084341580785254,27.451703741135542,855.0,559.0
57a4a5baa9d5d5ed70c809ea,2026-06-30,2026-07-03,83.0,70.4384105960265,True,0.3892275438039171,27.416569545743204,551.0,560.0
f243319a443d90f7075d7945,2026-06-30,2026-07-06,68.0,68.89380530973452,True,0.39715769357597014,27.361704818486086,532.0,561.0
684961f13384427571427e2e,2026-06-30,2026-07-21,53.0,49.8,True,0.5485937998468627,27.319971232373764,247.0,562.0
77db24a1505d200b08bd852c,2026-06-30,2026-07-07,48.0,46.55357142857143,True,0.5864776788654736,27.302630514326605,187.0,563.0
abdd05fef59473cb64726e75,2026-06-30,2026-07-16,33.0,94.71272727272728,True,0.28813971147942824,27.290497909793412,810.0,564.0
3db051e01be12c2bbfbfd038,2026-06-30,2026-07-18,40.0,64.88181818181818,True,0.4201957993502367,27.26306745420581,479.0,565.0
a7d7b902dc30bc5154bf76da,2026-06-30,2026-07-16,33.0,80.71199999999999,True,0.33756130787685423,27.245248281356655,682.0,566.0
1edeb17a19b65a726c7bcab5,2026-06-30,2026-07-23,59.0,75.19326923076923,True,0.3623262184056972,27.24449288994608,619.0,567.0
4f3d7fcf7ae4aae27b5fb5a7,2026-06-30,2026-08-03,68.0,131.6,True,0.20674545277340226,27.207701584979734,971.0,568.0
bf4f60ab5d70bddcabb7597f,2026-06-30,2026-08-04,76.0,47.499173553719004,True,0.5682658728926233,26.99215932118234,214.0,569.0
d2ed404a20128a6b5966d744,2026-06-30,2026-07-25,54.0,78.346875,True,0.3442822090184178,26.97343519468985,664.0,570.0
c59a978384e1dceef9dc010c,2026-06-30,2026-07-13,66.0,49.25172413793104,True,0.545242097488791,26.85411337390484,256.0,571.0
492e2d1836a0a2d01afe83c7,2026-06-30,2026-07-25,61.0,71.74285714285715,True,0.3740014049610825,26.831929367350803,597.0,572.0
93a620b89f8160c4c59207dd,2026-06-30,2026-07-10,37.0,49.82823529411765,True,0.5378687669715929,26.801051478017467,272.0,573.0
38ca41b3ae1121e512164cd5,2026-06-30,2026-07-11,23.0,83.04444444444444,True,0.3219306141093099,26.734548998366467,727.0,574.0
921754f17e8809f137b1d253,2026-06-30,2026-07-12,36.0,53.42608695652174,True,0.49901451990537665,26.660393133031604,327.0,575.0
987cd0e0f6e5d4d1a540a4e7,2026-06-30,2026-07-08,37.0,39.312000000000005,True,0.6769461036971488,26.612105228542315,80.0,576.0
6be5aaf10d09c54faf2a4573,2026-06-30,2026-07-20,39.0,93.64137931034482,True,0.283527440814449,26.54990063019716,823.0,577.0
b3ff740e60cd8515e8569e2a,2026-06-30,2026-08-01,71.0,86.41889763779527,True,0.3071626501134893,26.544657618311557,760.0,578.0
f23e10bf743ab166b91a72db,2026-06-30,2026-07-22,71.0,47.09739130434783,True,0.563269288244742,26.528514078184102,222.0,579.0
2710b64ace5986b922a3eace,2026-06-30,2026-07-29,69.0,68.40967741935484,True,0.3870983245927218,26.48127151496081,557.0,580.0
53544dbaf8c9006e06651573,2026-06-30,2026-07-03,59.0,40.92743362831858,True,0.6426918403687459,26.30372764015377,110.0,581.0
5f75ad8c0b4582f8122d20a1,2026-06-30,2026-07-07,40.0,48.32727272727273,True,0.5439888847287846,26.2894991928929,259.0,582.0
9552405b331e691b2fbaccf1,2026-06-30,2026-07-12,83.0,81.12857142857143,True,0.323543835957966,26.248649205789842,722.0,583.0
863590c101bf9d6b3c15feb3,2026-06-30,2026-07-31,61.0,85.81682242990654,True,0.3033318713024013,26.030977336889435,773.0,584.0
30668290a6d129b2a8a22927,2026-06-30,2026-08-01,72.0,68.62499999999999,True,0.377869233869352,25.931276174284275,587.0,585.0
b020b8fb956d966fa18e3df2,2026-06-30,2026-07-28,75.0,67.14782608695653,True,0.3850461672890666,25.855013076575414,566.0,586.0
7f62fedfd18f03e29bb26652,2026-06-30,2026-07-16,81.0,75.79424460431655,True,0.3410466552357176,25.84937360841999,672.0,587.0
2e587949d9706bc883d982d9,2026-06-30,2026-07-12,73.0,104.33571428571429,True,0.24632921856095924,25.700934967999512,901.0,588.0
4330e07c1a8a048017cbaaa2,2026-06-30,2026-07-31,75.0,97.41081081081083,True,0.2632366587682736,25.64209636574627,877.0,589.0
47b0e8b2f1c8d3c9e9b87a27,2026-06-30,2026-07-24,62.0,92.33009708737863,True,0.27771315797826035,25.641282838575297,834.0,590.0
23b6480bbd549e08964fdad2,2026-06-30,2026-07-07,32.0,56.29615384615384,True,0.4554551944595117,25.640375697322586,405.0,591.0
94aeef5b2e75f4f058bcfcf3,2026-06-30,2026-07-14,28.0,169.34769230769226,True,0.1513581972579215,25.632161417481477,1040.0,592.0
98a1f4afad293847b24c29ae,2026-06-30,2026-07-15,58.0,68.13061224489796,True,0.3761711740769965,25.628772398747863,592.0,593.0
066c9b0385c2a05d3e6ad503,2026-06-30,2026-07-28,69.0,46.64262295081967,True,0.5486637640494619,25.59111707333654,246.0,594.0
e39060b433637a88f9cee756,2026-06-30,2026-07-20,38.0,77.56875000000001,True,0.3285736683964415,25.487048740426474,705.0,595.0
410ac36553289bba4c92ec81,2026-06-30,2026-07-06,45.0,44.84571428571429,True,0.5676289172845892,25.455724244854036,215.0,596.0
648d844cbcaa9b85916d5485,2026-06-30,2026-07-15,30.0,99.68067226890756,True,0.2552327515094329,25.441772255503302,890.0,597.0
97ea7e06086993ff64d68444,2026-06-30,2026-07-05,46.0,52.97837837837837,True,0.47991463598033307,25.425099174287805,363.0,598.0
60a31154777059596d886d4e,2026-06-30,2026-07-14,28.0,86.64545454545454,True,0.29309547128254504,25.395390334490333,800.0,599.0
62554d3b618754800c68d8df,2026-06-30,2026-07-19,39.0,132.4542857142857,True,0.19121804608149914,25.327649709406337,998.0,600.0
dd0b79c868b4388c5834cee8,2026-06-30,2026-07-19,46.0,62.79642857142857,True,0.4022065218973912,25.25713312329225,523.0,601.0
